item_id,restaurant_id,category,price,veg_flag,popularity_score,margin_score
619,81,main,552.13,True,0.0641,0.1904
620,81,beverage,239.45,False,0.0023,0.5187
621,81,dessert,295.99,True,0.0513,0.4756
622,82,beverage,120.02,False,0.0027,0.4137
623,82,main,189.45,False,0.0312,0.2308
624,82,dessert,182.72,True,0.0158,0.3759
625,82,beverage,138.94,False,0.0432,0.6215
626,82,main,215.65,False,0.0452,0.1905
627,82,main,196.63,False,0.3026,0.2818
628,82,main,204.1,False,0.1256,0.2444
629,82,side,89.63,True,0.1475,0.3411
630,82,beverage,95.57,False,0.5285,0.4855
631,83,dessert,110.82,False,0.0245,0.499
632,83,dessert,145.1,True,0.2094,0.5538
633,83,beverage,91.86,False,0.0633,0.5229
634,83,side,138.28,False,0.0203,0.35
635,83,side,101.19,False,0.0297,0.3985
636,83,beverage,129.33,True,0.0983,0.5442
637,83,beverage,130.6,True,0.2036,0.4556
638,83,side,166.77,False,0.0057,0.4472
639,83,main,236.05,False,0.0309,0.3895
640,83,beverage,136.25,False,0.0035,0.5824
641,83,beverage,149.02,False,0.3435,0.5612
642,83,main,292.36,False,0.0076,0.168
643,83,main,326.91,False,0.0033,0.2159
644,84,beverage,218.72,True,0.2961,0.4954
645,84,side,153.08,False,0.0074,0.4991
646,84,main,606.67,False,0.1163,0.2647
647,84,beverage,125.99,True,0.0483,0.5298
648,84,dessert,425.26,False,0.0677,0.3505
649,84,main,413.84,False,0.0063,0.1833
650,84,beverage,203.25,True,0.0106,0.655
651,84,side,341.91,False,0.0486,0.3198
652,85,main,126.15,False,0.0032,0.166
653,85,beverage,57.86,False,0.0016,0.531
654,85,dessert,58.84,False,0.0366,0.6083
655,85,dessert,88.53,False,0.0842,0.5114
656,85,main,151.49,True,0.0311,0.2825
657,85,main,137.7,False,0.0139,0.2192
658,86,main,127.06,True,0.0104,0.2363
659,86,main,140.83,True,0.1389,0.3248
660,86,side,67.54,False,0.0059,0.3706
661,86,dessert,119.01,False,0.1691,0.41
662,86,beverage,53.05,True,0.0404,0.5378
663,86,beverage,62.72,True,0.0789,0.6283
664,86,side,92.33,False,0.0225,0.2727
665,86,dessert,61.68,False,0.051,0.5266
666,86,side,77.83,False,0.033,0.175
667,86,main,160.06,True,0.1106,0.1941
668,86,main,120.67,True,0.0075,0.1374
669,87,main,141.19,True,0.003,0.2814
670,87,main,165.35,True,0.1033,0.276
671,87,beverage,59.99,True,1.0,0.5845
672,87,main,153.43,True,0.188,0.1838
673,87,main,132.68,True,0.063,0.2363
674,87,beverage,36.24,True,0.1903,0.5878
675,87,main,104.7,False,0.0944,0.1518
676,87,main,96.03,True,0.0073,0.3537
677,87,main,107.86,False,0.0001,0.2195
678,87,main,139.45,True,0.1,0.2101
679,87,dessert,62.99,False,0.0082,0.4417
680,87,main,90.59,True,0.0183,0.2646
681,87,beverage,78.02,False,0.2258,0.5243
682,88,main,343.07,True,0.1694,0.2161
683,88,side,94.51,True,0.0045,0.4503
684,88,side,141.63,True,0.0256,0.4047
685,89,main,651.02,True,0.0166,0.3082
686,89,main,610.14,True,0.0272,0.1762
687,89,beverage,159.91,False,0.0125,0.4685
688,89,dessert,232.28,False,0.0029,0.5482
689,90,dessert,183.2,False,0.0098,0.4203
690,90,main,200.82,False,0.0015,0.2769
691,90,main,154.52,True,0.0038,0.3043
692,90,beverage,74.57,True,0.1513,0.52
693,90,side,131.63,False,0.0435,0.4717
694,90,main,194.64,False,0.1835,0.2545
695,90,side,165.61,True,0.0519,0.2458
696,90,main,320.45,False,0.0801,0.2277
697,91,side,95.72,True,0.1458,0.3659
698,91,beverage,63.68,True,0.0245,0.4482
699,91,beverage,72.98,False,0.0816,0.5692
700,91,main,88.78,True,0.0469,0.3178
701,91,beverage,75.69,True,0.0046,0.4783
702,91,main,100.26,True,0.2473,0.228
703,91,main,112.15,True,0.0568,0.3458
704,91,beverage,47.33,True,0.007,0.5358
705,92,beverage,67.39,False,0.2041,0.5209
706,92,side,87.0,False,0.0422,0.3856
707,92,main,178.64,True,0.0583,0.1561
708,92,side,109.71,False,0.0047,0.2926
709,92,side,189.94,True,0.0337,0.4841
710,92,beverage,81.09,True,0.1595,0.5484
711,92,beverage,124.09,False,0.0176,0.5504
712,92,dessert,212.79,True,0.029,0.6346
713,92,beverage,93.55,True,0.0599,0.416
714,92,beverage,133.73,False,0.018,0.5013
715,92,dessert,103.29,False,0.0242,0.539
716,92,side,190.05,False,0.3288,0.3193
717,92,beverage,131.03,True,0.0953,0.5629
718,93,dessert,103.8,True,0.0195,0.5074
719,93,dessert,53.01,False,0.0,0.4893
720,93,main,162.65,True,0.1025,0.2222
721,93,main,144.31,False,0.0239,0.3142
722,93,side,90.46,False,0.031,0.2612
723,93,beverage,63.31,False,0.1032,0.4305
724,93,beverage,75.69,True,0.0117,0.4831
725,93,main,106.34,True,0.1243,0.1853
726,93,main,101.78,True,0.0576,0.1784
727,93,main,108.82,False,0.0276,0.149
728,93,main,127.9,False,0.006,0.2829
729,94,beverage,267.92,True,0.1526,0.6013
730,94,side,331.02,True,0.2933,0.3681
731,94,main,668.43,False,0.0191,0.2845
732,94,side,177.29,True,0.0007,0.4031
733,94,dessert,317.19,False,0.0307,0.4843
734,94,beverage,275.25,True,0.025,0.5269
735,94,main,680.16,True,0.0646,0.3011
736,95,main,385.51,True,0.0115,0.2499
737,95,side,213.44,False,0.6547,0.2389
738,95,main,457.92,False,0.0102,0.2586
739,95,main,441.51,False,0.0207,0.3215
740,95,beverage,180.71,True,0.0036,0.5587
741,95,main,391.69,True,0.0589,0.2389
742,95,side,367.35,True,0.0078,0.2088
743,95,dessert,349.99,True,0.3966,0.5455
744,96,dessert,379.59,True,0.0034,0.4253
745,96,side,329.4,True,0.0129,0.412
746,96,beverage,169.96,True,0.0144,0.5629
747,96,beverage,201.84,True,0.0,0.6583
748,96,side,157.13,True,0.1699,0.4067
749,96,beverage,264.05,True,0.0213,0.5621
750,96,beverage,124.75,True,0.0473,0.5579
751,96,main,552.69,True,0.0028,0.2573
752,96,beverage,168.78,True,0.0203,0.4925
753,96,beverage,182.0,True,0.0296,0.7098
754,97,main,129.71,True,0.1884,0.2027
755,97,dessert,92.37,True,0.0069,0.5267
756,97,main,96.79,False,0.0232,0.2034
757,97,main,134.63,True,0.0386,0.2079
758,97,beverage,52.23,False,0.0567,0.5406
759,98,side,51.28,False,0.0145,0.446
760,98,main,172.84,False,0.0345,0.301
761,98,beverage,73.97,False,0.0015,0.558
762,98,side,97.38,False,0.1562,0.4765
763,98,beverage,50.17,True,1.0,0.4238
764,98,main,161.44,True,0.023,0.2999
765,98,beverage,54.03,False,0.4699,0.4003
766,98,beverage,57.43,False,0.07,0.5058
767,98,dessert,114.35,False,0.2245,0.5075
768,98,dessert,93.43,True,0.5229,0.49
769,98,beverage,74.41,True,0.0264,0.5131
770,98,main,147.99,False,0.1493,0.2286
771,99,dessert,83.78,True,0.0607,0.4395
772,99,main,179.47,True,0.0895,0.1993
773,99,main,144.76,True,0.0442,0.3038
774,100,main,349.65,False,0.066,0.3329
775,100,dessert,133.77,True,0.0428,0.7262
776,100,main,177.41,False,0.0331,0.1968
777,100,main,187.85,True,0.0155,0.1821
778,100,main,221.72,False,0.3602,0.19
779,100,dessert,184.34,True,0.2674,0.6305
780,100,side,197.22,False,0.0013,0.2902
781,100,beverage,117.29,True,0.13,0.5591
782,100,side,181.05,True,0.6853,0.262
783,100,main,150.72,False,0.0231,0.3462
784,100,main,218.05,True,0.0179,0.3452
785,101,beverage,32.12,True,0.0467,0.6014
786,101,main,149.6,True,0.2765,0.2959
787,101,main,170.89,True,0.0989,0.2236
788,102,main,569.63,True,0.0676,0.1955
789,102,beverage,298.44,True,0.0496,0.5541
790,102,main,615.37,True,0.0119,0.3174
791,102,dessert,217.78,True,0.01,0.522
792,102,main,542.74,True,0.1455,0.1412
793,103,main,307.35,True,0.081,0.2654
794,103,main,624.8,False,0.026,0.2864
795,103,main,617.25,False,0.0106,0.1844
796,103,main,324.48,False,0.0011,0.2742
797,104,dessert,113.75,True,0.01,0.3463
798,104,side,118.13,False,0.032,0.5058
799,104,beverage,88.59,False,0.1612,0.4791
800,105,dessert,109.85,False,0.0115,0.6792
801,105,beverage,49.51,False,0.017,0.4214
802,105,main,80.61,False,0.013,0.3241
803,105,beverage,40.46,True,0.2462,0.5481
804,105,main,101.26,True,0.152,0.3008
805,105,main,83.95,True,0.1067,0.4296
806,105,dessert,106.11,True,0.0172,0.4454
807,105,side,76.98,False,0.0186,0.3969
808,106,dessert,281.23,True,0.1128,0.436
809,106,beverage,298.79,False,0.0028,0.447
810,106,dessert,474.5,True,0.0256,0.5112
811,106,main,386.79,True,0.1337,0.222
812,106,dessert,242.32,True,0.0956,0.4543
813,106,beverage,172.78,True,0.0253,0.5261
814,106,main,442.49,True,0.0682,0.2114
815,106,dessert,327.14,True,0.0982,0.5613
816,106,side,175.55,True,0.0249,0.498
817,106,dessert,343.33,True,0.0406,0.5791
818,107,beverage,78.84,False,0.1563,0.5212
819,107,main,211.42,False,0.0645,0.3538
820,107,beverage,135.73,True,0.064,0.4679
821,107,main,306.33,True,0.2016,0.2032
822,107,main,231.59,True,0.0099,0.2486
823,107,beverage,145.16,False,0.029,0.4565
824,107,main,220.8,True,0.0108,0.2356
825,107,main,335.83,True,0.0105,0.2442
826,108,main,349.5,False,0.1227,0.0999
827,108,main,346.26,False,0.0823,0.3814
828,108,side,96.74,True,0.0267,0.261
829,108,main,157.26,False,0.0134,0.1065
830,108,main,235.7,False,0.0208,0.2459
831,108,beverage,100.17,True,0.0269,0.5868
832,109,side,93.83,True,0.1381,0.2848
833,109,main,127.15,True,0.005,0.2966
834,109,main,144.2,True,0.0725,0.4599
835,109,main,82.9,True,0.0129,0.2825
836,109,main,99.53,True,0.3478,0.2049
837,109,dessert,116.48,False,0.1462,0.6253
838,109,main,149.82,True,0.2249,0.1752
839,109,main,149.6,False,0.0016,0.1685
840,110,main,82.37,True,0.262,0.2655
841,110,main,90.22,True,0.0056,0.2049
842,110,beverage,66.26,True,0.0175,0.4943
843,111,side,49.61,False,0.0804,0.2149
844,111,main,179.57,True,0.0413,0.0872
845,111,side,55.98,False,0.1023,0.3605
846,111,dessert,109.96,False,0.1865,0.3915
847,111,dessert,69.76,True,0.0736,0.4776
848,111,main,133.39,True,0.024,0.1671
849,111,main,153.02,False,0.067,0.228
850,111,dessert,74.69,True,0.2244,0.4492
851,111,beverage,64.18,False,0.0566,0.6255
852,111,side,87.47,False,0.0933,0.3879
853,111,dessert,100.06,True,0.0256,0.4895
854,111,dessert,104.35,True,0.1648,0.6461
855,112,dessert,108.34,False,0.0268,0.5747
856,112,dessert,200.13,False,0.3016,0.4175
857,112,beverage,71.59,True,0.0611,0.6079
858,112,side,81.84,False,0.1553,0.2831
859,112,dessert,248.22,False,0.0426,0.4384
860,112,beverage,89.13,True,0.0086,0.5828
861,112,side,101.94,False,0.2097,0.4762
862,113,main,135.71,False,0.0297,0.3039
863,113,beverage,60.48,False,0.1637,0.6438
864,113,main,146.21,True,0.0089,0.2597
865,113,main,110.62,False,0.0393,0.1864
866,113,main,139.77,False,0.1533,0.2821
867,113,beverage,68.8,True,0.261,0.5013
868,113,side,46.96,True,0.0811,0.4137
869,113,main,130.11,True,0.013,0.2747
870,114,main,282.29,True,0.0009,0.3685
871,114,main,239.09,True,0.0027,0.2889
872,114,beverage,136.53,True,0.084,0.5022
873,114,beverage,123.22,False,0.003,0.6474
874,114,beverage,72.39,True,0.0145,0.5427
875,114,side,94.22,False,0.0061,0.2963
876,114,main,257.53,False,0.0367,0.2193
877,114,main,184.61,True,0.0293,0.2373
878,114,main,222.37,True,0.0793,0.1099
879,114,beverage,100.68,True,0.0848,0.5657
880,114,main,247.28,True,0.1548,0.2085
881,114,beverage,79.23,False,0.0086,0.5533
882,115,main,322.94,False,0.0845,0.2163
883,115,main,507.32,False,0.1286,0.3128
884,115,dessert,314.77,True,0.1057,0.5309
885,115,main,521.79,True,0.025,0.2084
886,115,main,425.49,False,0.1244,0.1808
887,115,main,551.08,True,0.4586,0.2004
888,115,main,612.25,True,0.0068,0.4049
889,115,beverage,163.98,False,0.0172,0.5585
890,115,main,634.63,False,0.0013,0.163
891,116,beverage,66.98,True,0.0113,0.6641
892,116,beverage,39.54,False,0.0049,0.6501
893,116,main,148.21,False,0.1939,0.3811
894,117,beverage,32.3,True,0.135,0.5688
895,117,main,116.73,True,0.042,0.2189
896,117,dessert,87.61,False,0.0067,0.4313
897,117,beverage,76.25,False,0.0356,0.5196
898,117,beverage,37.92,False,0.3058,0.4714
899,117,beverage,35.73,True,0.1221,0.6242
900,117,main,147.21,False,0.0051,0.3719
901,117,beverage,62.43,False,0.0153,0.6626
902,117,dessert,70.35,False,0.1481,0.3872
903,117,beverage,78.22,True,0.2796,0.5162
904,117,side,58.35,False,0.0383,0.3856
905,117,main,173.43,False,0.0172,0.2207
906,118,main,283.15,False,0.0324,0.3599
907,118,beverage,67.96,False,0.0051,0.5109
908,118,side,185.53,False,0.0087,0.3332
909,118,beverage,102.45,False,0.0211,0.4846
910,118,dessert,185.16,False,0.0174,0.4801
911,118,side,163.85,False,0.489,0.335
912,118,side,106.23,True,0.0062,0.2672
913,119,main,144.99,False,0.236,0.2161
914,119,main,142.25,False,0.3305,0.2681
915,119,main,150.56,True,0.0098,0.3607
916,119,dessert,69.13,False,0.032,0.4788
917,120,side,87.39,True,0.0123,0.3124
918,120,beverage,79.7,True,0.0675,0.479
919,120,main,179.46,False,0.0188,0.2948
920,120,main,101.03,False,0.0589,0.194
921,120,beverage,71.66,True,0.0633,0.444
922,120,dessert,87.42,False,0.0318,0.5206
923,120,dessert,108.82,False,0.0453,0.361
924,120,side,75.59,True,0.1462,0.4576
925,121,main,123.25,True,0.058,0.1991
926,121,main,134.35,False,0.1264,0.282
927,121,side,77.43,True,0.2365,0.3827
928,121,dessert,97.84,False,0.0239,0.3905
929,121,dessert,90.79,True,0.1971,0.5327
930,122,main,208.98,True,0.5256,0.2317
931,122,beverage,96.52,False,1.0,0.5177
932,122,beverage,127.41,False,0.0299,0.4135
933,122,main,320.63,True,0.01,0.3146
934,122,side,109.21,True,0.0739,0.4733
935,122,dessert,214.04,False,1.0,0.5215
936,122,beverage,97.51,False,0.0386,0.4261
937,122,beverage,126.31,False,0.0068,0.5783
938,123,beverage,69.69,True,0.0233,0.4828
939,123,side,154.73,True,0.0997,0.28
940,123,main,334.51,True,0.1023,0.1718
941,124,beverage,38.7,False,0.0004,0.5737
942,124,main,164.77,False,0.1521,0.2559
943,124,main,121.9,False,0.0211,0.2379
944,124,main,116.79,True,0.0913,0.2871
945,124,main,119.79,True,0.1403,0.1819
946,124,main,114.32,False,0.2466,0.2147
947,124,main,82.97,True,0.0265,0.1602
948,124,beverage,68.64,True,0.2946,0.4529
949,124,main,155.42,False,0.0502,0.1943
950,124,main,176.05,True,0.0624,0.1235
951,124,main,82.02,True,0.0503,0.2105
952,124,main,169.38,True,0.006,0.2762
953,124,dessert,57.27,False,0.0228,0.5266
954,125,main,692.97,True,0.0307,0.2312
955,125,main,684.48,True,0.0233,0.2034
956,125,side,392.89,False,0.0047,0.3042
957,126,main,118.2,True,0.1437,0.3418
958,126,beverage,66.37,False,0.0566,0.6113
959,126,main,126.11,True,0.1023,0.2254
960,126,side,60.64,True,0.0101,0.5202
961,126,side,67.13,False,0.0032,0.3419
962,126,dessert,68.27,False,0.0076,0.5635
963,126,beverage,52.6,False,0.001,0.585
964,126,beverage,55.87,True,0.0768,0.42
965,126,main,178.2,False,0.0032,0.1598
966,126,side,73.77,False,0.0484,0.43
967,126,main,96.39,False,0.0589,0.1992
968,127,main,163.53,True,0.0158,0.273
969,127,main,259.58,True,0.0034,0.2186
970,127,beverage,67.43,True,0.1335,0.6089
971,127,side,162.26,True,0.0081,0.1944
972,127,side,85.75,True,0.032,0.3719
973,127,beverage,140.21,True,0.0478,0.545
974,127,beverage,119.45,True,0.0382,0.5002
975,127,main,266.18,False,0.0415,0.2187
976,127,side,195.11,True,0.1112,0.4552
977,127,dessert,128.28,True,0.0082,0.5721
978,127,main,335.47,True,0.0138,0.3631
979,127,main,160.25,True,0.0216,0.2115
980,127,dessert,108.12,True,0.0061,0.449
981,128,main,107.27,True,0.0767,0.0663
982,128,main,168.48,True,0.1748,0.1299
983,128,beverage,39.85,True,0.0296,0.5651
984,128,dessert,83.82,False,0.001,0.5873
985,128,dessert,104.06,True,0.0666,0.4369
986,128,dessert,89.13,False,0.0341,0.3856
987,128,main,148.52,True,0.0979,0.3175
988,128,dessert,73.31,False,0.1029,0.4923
989,128,main,152.89,True,0.0258,0.1249
990,128,side,95.49,False,0.0199,0.2838
991,129,main,465.19,True,0.0992,0.4004
992,129,main,442.6,False,0.0231,0.2242
993,129,beverage,223.93,True,0.0268,0.5847
994,129,beverage,162.59,False,0.911,0.3726
995,129,beverage,197.45,True,0.0116,0.5759
996,129,side,281.17,True,0.7135,0.3563
997,129,main,649.45,False,0.0276,0.0866
998,130,side,70.34,False,0.1229,0.3238
999,130,side,64.83,False,0.0107,0.3176
1000,130,side,51.59,True,0.0933,0.3433
1001,131,dessert,212.44,False,0.0688,0.4848
1002,131,main,556.21,True,0.0504,0.1434
1003,131,dessert,209.58,True,0.0466,0.5616
1004,131,side,319.99,True,0.1739,0.3036
1005,131,main,570.13,False,0.0099,0.2048
1006,131,beverage,154.16,False,0.0116,0.6044
1007,131,beverage,229.33,True,0.4105,0.6132
1008,131,side,374.66,False,0.0334,0.4495
1009,131,beverage,193.78,False,0.0053,0.5331
1010,131,main,645.95,False,0.0694,0.1896
1011,132,side,111.0,True,0.0993,0.3712
1012,132,main,322.52,False,0.0306,0.3521
1013,132,side,198.39,False,0.0008,0.2768
1014,132,dessert,148.93,False,0.0064,0.4233
1015,132,main,150.5,False,0.6309,0.2215
1016,132,side,190.44,False,0.0164,0.4296
1017,132,main,340.95,False,0.1394,0.0676
1018,132,main,311.24,False,0.0225,0.345
1019,132,main,209.31,True,0.0859,0.1861
1020,132,main,343.63,True,0.0038,0.3512
1021,133,main,334.81,False,0.0723,0.1179
1022,133,beverage,149.84,True,0.0416,0.5605
1023,133,main,191.23,True,0.0578,0.2198
1024,133,main,217.53,True,0.2386,0.2399
1025,133,main,285.22,True,0.1311,0.3293
1026,133,dessert,150.6,True,0.0032,0.5787
1027,133,main,270.03,True,0.1764,0.4239
1028,133,main,167.74,False,0.0143,0.3746
1029,134,main,93.3,True,0.4097,0.3583
1030,134,beverage,76.77,True,0.0313,0.5585
1031,134,main,125.63,True,0.0057,0.19
1032,134,main,80.47,True,0.0143,0.2613
1033,134,side,50.39,True,0.021,0.3603
1034,134,main,149.66,True,0.0164,0.3473
1035,134,main,129.41,True,0.0037,0.1801
1036,134,beverage,37.41,True,0.105,0.606
1037,134,side,88.83,True,0.0353,0.3189
1038,134,beverage,43.8,True,0.0195,0.5322
1039,134,dessert,82.8,True,0.0271,0.5157
1040,134,beverage,42.31,True,0.6812,0.5657
1041,135,side,140.88,True,0.0255,0.4366
1042,135,main,248.06,True,0.0017,0.081
1043,135,main,164.31,True,0.0005,0.2237
1044,135,main,196.78,True,0.0962,0.1461
1045,135,main,211.8,True,0.0433,0.2504
1046,135,main,297.23,False,0.2206,0.3391
1047,135,beverage,82.81,True,0.003,0.5574
1048,135,side,84.42,True,0.0189,0.3266
1049,135,beverage,110.88,False,0.0125,0.5376
1050,135,dessert,172.81,False,0.4731,0.6182
1051,135,beverage,88.3,True,0.3294,0.46
1052,135,main,209.85,False,0.0859,0.2368
1053,136,side,79.98,False,0.0059,0.2858
1054,136,beverage,55.34,False,0.0269,0.5438
1055,136,dessert,76.71,True,0.0621,0.5903
1056,136,beverage,72.02,False,0.0541,0.4768
1057,136,main,102.21,False,0.0536,0.2141
1058,136,dessert,88.33,True,0.0221,0.3884
1059,136,dessert,109.81,False,0.1166,0.4708
1060,136,beverage,32.48,False,0.0162,0.4406
1061,137,main,339.84,True,0.0005,0.2422
1062,137,side,226.07,False,0.0073,0.4144
1063,137,beverage,252.99,True,0.0141,0.5475
1064,137,main,383.65,False,0.1989,0.1952
1065,137,main,501.42,False,0.2377,0.2419
1066,137,dessert,272.91,True,0.0316,0.4031
1067,137,main,653.28,True,0.0046,0.172
1068,137,dessert,411.19,False,0.0537,0.4856
1069,137,beverage,198.86,True,0.0933,0.7203
1070,137,main,697.49,False,0.0067,0.2372
1071,138,main,179.25,True,0.0559,0.3074
1072,138,beverage,63.29,True,0.0534,0.5358
1073,138,beverage,47.93,True,0.0774,0.6525
1074,139,beverage,109.85,True,0.1012,0.5602
1075,139,dessert,248.04,True,0.0708,0.5093
1076,139,side,197.04,True,0.1531,0.4454
1077,139,main,296.1,True,0.0207,0.1241
1078,139,main,274.85,True,0.0609,0.3337
1079,139,main,151.12,False,0.0005,0.3052
1080,139,side,92.35,False,0.0063,0.3688
1081,139,side,147.12,True,0.0462,0.382
1082,140,side,394.86,True,0.0761,0.366
1083,140,dessert,413.1,False,0.4925,0.3953
1084,140,main,683.77,False,0.0216,0.0586
1085,140,main,368.08,True,0.0096,0.2761
1086,140,main,549.44,False,0.0326,0.3727
1087,140,main,685.9,True,0.0101,0.2612
1088,140,beverage,129.55,False,0.0927,0.415
1089,140,beverage,221.56,False,0.0139,0.4578
1090,140,dessert,231.48,False,0.0061,0.4929
1091,140,main,387.57,True,0.0586,0.389
1092,140,beverage,194.35,False,0.0376,0.5453
1093,140,beverage,297.43,True,0.0509,0.5701
1094,140,dessert,304.92,True,0.006,0.4455
1095,141,dessert,496.06,True,0.0877,0.4496
1096,141,side,379.81,True,0.1594,0.2648
1097,141,beverage,201.6,True,0.0088,0.6625
1098,142,main,88.96,False,0.0278,0.2608
1099,142,main,93.36,False,0.0001,0.2899
1100,142,side,52.04,False,0.0234,0.2227
1101,142,main,145.6,True,0.0547,0.1924
1102,142,beverage,55.41,False,0.6682,0.4874
1103,143,side,85.66,False,0.0164,0.3863
1104,143,main,136.07,False,0.0002,0.1818
1105,143,main,143.48,True,0.0866,0.1368
1106,143,main,135.07,False,0.2116,0.3299
1107,143,side,58.12,True,0.0016,0.297
1108,143,main,121.41,False,0.0606,0.3359
1109,143,main,108.01,False,0.0212,0.1995
1110,143,main,114.56,False,0.0198,0.2743
1111,143,beverage,60.14,False,0.1009,0.5583
1112,144,main,338.05,False,0.0001,0.2339
1113,144,main,396.22,True,0.0374,0.1151
1114,144,side,274.09,True,0.2194,0.3101
1115,145,main,118.8,False,0.0106,0.2799
1116,145,main,133.75,False,0.1175,0.1796
1117,145,main,162.04,False,0.0126,0.2352
1118,145,main,86.79,True,0.0743,0.2873
1119,145,beverage,71.85,True,0.1062,0.5685
1120,145,beverage,31.77,True,0.0196,0.5902
1121,145,main,103.38,True,0.0135,0.2506
1122,145,dessert,55.35,False,0.1089,0.3277
1123,145,side,47.56,False,0.0137,0.3095
1124,145,main,139.18,False,0.0021,0.1213
1125,145,dessert,117.52,True,0.0166,0.4929
1126,145,beverage,60.72,True,0.1219,0.5969
1127,146,main,235.9,True,0.117,0.3391
1128,146,main,207.56,False,0.0189,0.3132
1129,146,beverage,148.16,True,0.2119,0.599
1130,146,beverage,93.32,True,0.0708,0.5295
1131,146,main,217.98,True,0.1032,0.2581
1132,146,beverage,70.99,True,0.1191,0.6244
1133,147,side,77.01,False,0.0054,0.4679
1134,147,main,179.88,True,0.0509,0.277
1135,147,main,133.33,True,0.0952,0.2668
1136,147,main,128.47,True,0.0194,0.3109
1137,147,main,145.04,True,0.0077,0.3225
1138,147,main,115.62,True,0.0452,0.3761
1139,147,beverage,37.59,False,0.0202,0.5075
1140,147,dessert,78.12,True,0.0078,0.4658
1141,147,beverage,76.09,False,0.0442,0.6102
1142,148,side,222.56,True,0.0449,0.2619
1143,148,beverage,130.94,True,0.2005,0.6235
1144,148,dessert,380.0,False,0.0189,0.567
1145,148,dessert,409.63,True,0.089,0.4411
1146,148,main,608.55,False,0.0483,0.3199
1147,148,beverage,148.93,False,0.9096,0.5281
1148,148,main,472.91,False,0.0329,0.277
1149,148,side,151.47,True,0.2004,0.4611
1150,148,dessert,326.2,False,0.0276,0.4808
1151,148,main,560.91,False,0.0009,0.2364
1152,149,beverage,86.95,False,0.1856,0.6265
1153,149,beverage,103.1,True,0.0689,0.6511
1154,149,beverage,67.46,False,0.1383,0.5159
1155,149,side,182.65,True,0.1249,0.2432
1156,149,side,139.38,True,0.0183,0.5047
1157,150,beverage,67.25,True,0.0241,0.6625
1158,150,beverage,76.36,False,0.051,0.4349
1159,150,side,129.03,False,0.0651,0.3512
1160,150,beverage,123.36,True,0.005,0.6854
1161,150,beverage,135.99,True,0.1682,0.6445
1162,150,beverage,78.36,True,0.0772,0.6973
1163,150,main,312.07,True,0.2016,0.2203
1164,150,main,181.85,True,0.0445,0.2574
1165,150,main,234.54,True,0.0864,0.0702
1166,150,side,186.29,True,0.0092,0.407
1167,150,main,189.98,True,0.1476,0.2871
1168,151,main,145.29,True,0.0415,0.3622
1169,151,main,143.2,True,0.0556,0.3231
1170,151,main,99.93,False,0.0686,0.3245
1171,151,main,80.95,True,0.006,0.2496
1172,151,main,90.84,True,0.0033,0.2134
1173,151,beverage,72.94,True,1.0,0.5554
1174,152,main,193.02,False,0.0732,0.242
1175,152,main,160.05,False,0.1325,0.3069
1176,152,beverage,95.13,False,0.1446,0.4871
1177,152,beverage,106.63,False,0.1793,0.5926
1178,152,main,300.52,False,0.0827,0.3681
1179,152,side,173.62,False,0.0382,0.3124
1180,152,side,197.71,False,0.0107,0.3474
1181,152,main,323.46,True,1.0,0.1996
1182,152,main,209.31,False,0.0876,0.1926
1183,152,main,334.05,True,0.0117,0.2115
1184,152,side,91.91,False,0.2134,0.2922
1185,152,main,184.43,True,0.1242,0.2673
1186,152,beverage,100.52,False,0.0406,0.488
1187,153,side,71.33,False,0.0062,0.2659
1188,153,dessert,104.51,True,0.2333,0.5805
1189,153,main,142.17,False,0.0572,0.2625
1190,153,side,67.07,False,0.0852,0.285
1191,153,beverage,73.52,True,0.0236,0.5659
1192,153,beverage,76.47,False,0.0027,0.6789
1193,153,side,64.4,False,0.068,0.5055
1194,153,dessert,92.4,False,0.006,0.6019
1195,153,main,92.47,False,0.0416,0.3583
1196,153,main,169.96,False,0.15,0.3498
1197,153,main,148.14,False,0.0037,0.223
1198,153,beverage,36.29,True,0.0748,0.6929
1199,153,main,127.06,False,0.0137,0.2722
1200,154,main,311.65,True,0.0248,0.1893
1201,154,main,621.17,True,0.0114,0.1917
1202,154,side,165.8,True,0.0161,0.3309
1203,154,main,309.68,True,0.0304,0.2962
1204,154,beverage,271.99,False,0.7419,0.5728
1205,154,main,528.85,False,0.0453,0.1861
1206,154,main,453.98,True,0.0687,0.0935
1207,154,main,414.18,True,0.1036,0.4118
1208,154,main,380.82,True,0.1519,0.2949
1209,155,main,231.16,True,0.0072,0.3602
1210,155,main,292.38,True,0.0608,0.2351
1211,155,main,213.84,False,0.2137,0.2255
1212,156,main,178.53,True,0.1086,0.3078
1213,156,main,121.41,False,0.1759,0.2392
1214,156,beverage,33.91,True,0.0196,0.5352
1215,156,beverage,38.38,False,0.0456,0.5905
1216,156,main,85.93,True,0.028,0.0955
1217,156,main,122.7,True,0.0802,0.3381
1218,156,main,162.39,False,0.0088,0.1749
1219,156,dessert,103.55,False,0.1137,0.4546
1220,156,main,138.13,False,0.0374,0.1839
1221,156,main,103.06,True,0.015,0.188
1222,156,side,81.61,True,0.4361,0.326
1223,156,beverage,62.22,False,0.1031,0.6046
1224,156,side,69.26,True,0.0884,0.4175
1225,157,main,252.03,True,0.0874,0.2716
1226,157,main,242.19,True,0.0285,0.2722
